code,name,title,link
688070,纵横股份,2023年年度报告(修订版),http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688070&announcementId=1220720522&orgId=9900041841&announcementTime=2024-07-24
600448,华纺股份,华纺股份：2023年年度报告（修订）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600448&announcementId=1220690965&orgId=gssh0600448&announcementTime=2024-07-19
300353,东土科技,北京东土科技股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300353&announcementId=1220690958&orgId=9900006124&announcementTime=2024-07-19
688077,大地熊,大地熊2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688077&announcementId=1220664390&orgId=9900035313&announcementTime=2024-07-17
300241,瑞丰光电,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300241&announcementId=1220653167&orgId=9900020053&announcementTime=2024-07-16
002239,奥特佳,奥特佳新能源科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002239&announcementId=1220626522&orgId=9900004648&announcementTime=2024-07-12
688669,聚石化学,2023年年度报告( 修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688669&announcementId=1220616163&orgId=gfbj0833817&announcementTime=2024-07-11
688345,博力威,2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688345&announcementId=1220614996&orgId=nssc1000127&announcementTime=2024-07-11
688793,倍轻松,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688793&announcementId=1220603622&orgId=gfbj0837027&announcementTime=2024-07-10
688610,埃科光电,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688610&announcementId=1220602137&orgId=9900056071&announcementTime=2024-07-10
688084,晶品特装,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688084&announcementId=1220600755&orgId=9900047316&announcementTime=2024-07-10
688560,明冠新材,明冠新材2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688560&announcementId=1220987129&orgId=9900037841&announcementTime=2024-08-26
688628,优利德,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688628&announcementId=1220950875&orgId=nssc1000176&announcementTime=2024-08-22
688301,奕瑞科技,奕瑞科技2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688553&announcementId=1220560616&orgId=nssc1000740&announcementTime=2024-07-08
688685,迈信林,江苏迈信林航空科技股份有限公司2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688685&announcementId=1220543281&orgId=nssc1000499&announcementTime=2024-07-05
688496,清越科技,清越科技2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688496&announcementId=1220542562&orgId=9900051401&announcementTime=2024-07-05
000876,新 希 望,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000876&announcementId=1220542543&orgId=gssz0000876&announcementTime=2024-07-05
002042,华孚时尚,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002042&announcementId=1220541900&orgId=gssz0002042&announcementTime=2024-07-05
688182,灿勤科技,江苏灿勤科技股份有限公司2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688182&announcementId=1220540901&orgId=nssc1000567&announcementTime=2024-07-05
300630,普利制药,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300630&announcementId=1220543547&orgId=9900031463&announcementTime=2024-07-05
000413,东旭光电,2023年年度报告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000413&announcementId=1220543292&orgId=gssz0000413&announcementTime=2024-07-05
603609,禾丰股份,禾丰股份2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603609&announcementId=1220526219&orgId=9900022976&announcementTime=2024-07-03
688287,观典防务,2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688287&announcementId=1220522108&orgId=gfbj0832317&announcementTime=2024-07-02
688287,观典防务,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688287&announcementId=1220522104&orgId=gfbj0832317&announcementTime=2024-07-02
839719,宁新新材,2023年年度报告（更正公告）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=839719&announcementId=1220521611&orgId=gfbj0839719&announcementTime=2024-07-01
839719,宁新新材,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=839719&announcementId=1220521601&orgId=gfbj0839719&announcementTime=2024-07-01
688159,有方科技,有方科技：2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1220512944&orgId=gfbj0835770&announcementTime=2024-07-01
603226,菲林格尔,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603226&announcementId=1220511719&orgId=9900031772&announcementTime=2024-07-01
300478,杭州高新,杭州高新材料科技股份有限公司2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300478&announcementId=1220511781&orgId=9900024807&announcementTime=2024-07-01
300478,杭州高新,杭州高新橡塑材料股份有限公司2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300478&announcementId=1220511782&orgId=9900024807&announcementTime=2024-07-01
688127,蓝特光学,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688127&announcementId=1220505771&orgId=gfbj0836383&announcementTime=2024-06-30
603580,艾艾精工,艾艾精工2023年年度报告(更新版),http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603580&announcementId=1220500898&orgId=gfbj0430599&announcementTime=2024-06-28
688776,国光电气,国光电气2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688776&announcementId=1220499423&orgId=GD005988&announcementTime=2024-06-28
688007,光峰科技,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688007&announcementId=1220498979&orgId=9900038970&announcementTime=2024-06-28
688096,京源环保,2023年年度报告（修订稿）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688096&announcementId=1220483585&orgId=gfbj0831540&announcementTime=2024-06-27
002459,晶澳科技,2023年年度报告英文版（2023 Annual Report）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002459&announcementId=1220589744&orgId=9900013788&announcementTime=2024-07-09
688260,昀冢科技,2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688260&announcementId=1220561486&orgId=nssc1000568&announcementTime=2024-07-08
688022,瀚川智能,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688022&announcementId=1220561285&orgId=9900039049&announcementTime=2024-07-08
688553,汇宇制药,2023年年度报告（修订）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688553&announcementId=1220560616&orgId=nssc1000740&announcementTime=2024-07-08
688685,迈信林,江苏迈信林航空科技股份有限公司2023年年度报告（更正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688685&announcementId=1220543281&orgId=nssc1000499&announcementTime=2024-07-05
688496,卧龙电驱,卧龙电驱2021年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600580&announcementId=1220457755&orgId=gssh0600580&announcementTime=2024-06-25
600580,卧龙电驱,卧龙电驱2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600580&announcementId=1220457748&orgId=gssh0600580&announcementTime=2024-06-25
600321,正源股份,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600321&announcementId=1220457006&orgId=gssh0600321&announcementTime=2024-06-25
688377,迪威尔,迪威尔关于披露2023年年度报告补充信息及发布《2023年年度报告（修订稿）》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688377&announcementId=1220442270&orgId=9900029817&announcementTime=2024-06-24
688377,迪威尔,迪威尔2023年年度报告（修订稿）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688377&announcementId=1220442269&orgId=9900029817&announcementTime=2024-06-24
688161,威高骨科,山东威高骨科材料股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688161&announcementId=1220437065&orgId=nssc1000274&announcementTime=2024-06-23
688383,新益昌,深圳新益昌科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688383&announcementId=1220428549&orgId=nssc1000129&announcementTime=2024-06-21
688409,富创精密,2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688409&announcementId=1220428212&orgId=9900048393&announcementTime=2024-06-21
688567,孚能科技,孚能科技2023年年度报告全文（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688567&announcementId=1220427841&orgId=9900040620&announcementTime=2024-06-21
603356,华菱精工,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603356&announcementId=1220426658&orgId=9900034349&announcementTime=2024-06-21
688355,明志科技,苏州明志科技股份有限公司2023年年度报告（修订稿）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688355&announcementId=1220425642&orgId=9900044737&announcementTime=2024-06-21
688355,明志科技,苏州明志科技股份有限公司关于披露2023年年度报告补充信息及发布《2023年年度报告（修订稿）》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688355&announcementId=1220425641&orgId=9900044737&announcementTime=2024-06-21
600898,*ST美讯,国美通讯设备股份有限公司2022年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600898&announcementId=1220416422&orgId=gssh0600898&announcementTime=2024-06-20
688388,嘉元科技,广东嘉元科技股份有限公司2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688388&announcementId=1220416237&orgId=gfbj0833790&announcementTime=2024-06-20
300530,领湃科技,2023年年度报告（更新后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300530&announcementId=1220417525&orgId=9900026813&announcementTime=2024-06-20
688499,利元亨,广东利元亨智能装备股份有限公司2023年年度报告(更新版),http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688499&announcementId=1220402498&orgId=9900038933&announcementTime=2024-06-19
688498,源杰科技,陕西源杰半导体科技股份有限公司2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688498&announcementId=1220402198&orgId=9900052124&announcementTime=2024-06-19
002311,海大集团,2023年年度报告（英文版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002311&announcementId=1220400079&orgId=9900009032&announcementTime=2024-06-19
600965,福成股份,福成股份：2023年年度报告（ 更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600965&announcementId=1220391882&orgId=gssh0600965&announcementTime=2024-06-18
600965,福成股份,福成股份：关于更正《2023年年度报告》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600965&announcementId=1220391881&orgId=gssh0600965&announcementTime=2024-06-18
688661,和林微纳,2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688661&announcementId=1220391666&orgId=nssc1000577&announcementTime=2024-06-18
605298,必得科技,江苏必得科技股份有限公司2023年年度报告（修正版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=605298&announcementId=1220377778&orgId=gfbj0833643&announcementTime=2024-06-17
000663,永安林业,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000663&announcementId=1220377634&orgId=gssz0000663&announcementTime=2024-06-17
000663,永安林业,2022年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=000663&announcementId=1220377633&orgId=gssz0000663&announcementTime=2024-06-17
603822,嘉澳环保,2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=603822&announcementId=1220359240&orgId=9900023474&announcementTime=2024-06-14
688071,华依科技,上海华依科技集团股份有限公司2023年年度报告（更新版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688071&announcementId=1220483583&orgId=nssc1000336&announcementTime=2024-06-27
688510,航亚科技,无锡航亚科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688510&announcementId=1220482236&orgId=gfbj0870269&announcementTime=2024-06-27
688510,航亚科技,无锡航亚科技股份有限公司关于披露2023年年度报告补充信息及发布《2023年年度报告（修订版）》的公告,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688510&announcementId=1220482235&orgId=gfbj0870269&announcementTime=2024-06-27
688079,美迪凯,杭州美迪凯光电科技股份有限公司2023年年度报告（修订版）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688079&announcementId=1220480121&orgId=nssc1000423&announcementTime=2024-06-27
600580,卧龙电驱,卧龙电驱2023年年度报告（更正后）,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600580&announcementId=1220457757&orgId=gssh0600580&announcementTime=2024-06-25
